producto_codigo,producto_codigo_ministerio,producto_nombre,tippro_nombre,producto_fechacreacion,natcar_nombre,usuario_nombre
3221,3166,MOTOR DE COMBUSTISN INTERNA O VEHMCULO PROPULSADO POR GAS INFLAMABLE O VEHMCULO PROPULSADO POR LMQUIDO INFLAMABLE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3222,3167,"MUESTRA DE GAS INFLAMABLE, A PRESISN NORMAL, N.E.P., QUE NO SEA LMQUIDO REFRIGERADO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3223,3168,"MUESTRA DE GAS TSXICO, INFLAMABLE, A PRESISN NORMAL, N.E.P., QUE NO SEA LMQUIDO REFRIGERADO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3224,3169,"MUESTRA DE GAS TSXICO, A PRESISN NORMAL, N.E.P., QUE NO SEA LMQUIDO REFRIGERADO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3225,3170,SUBPRODUCTOS DE LA FUNDICISN DEL ALUMINIO O SUBPRODUCTOS DE LA REFUNDICISN DEL ALUMINIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3226,3171,VEHMCULO ACCIONADO POR BATERMA O APARATO ACCIONADO POR BATERMA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3227,3172,"TOXINAS EXTRAMDAS DE UN MEDIO VIVO, LMQUIDAS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3228,3174,DISULFURO DE TITANIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3229,3175,"SSLIDO QUE CONTIENE LMQUIDO INFLAMABLE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3230,3176,"SSLIDO INFLAMABLE ORGANICO, FUNDIDO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3231,3178,"SSLIDO INFLAMABLE INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3232,3179,"SSLIDO INFLAMABLE, TSXICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3233,3180,"SSLIDO INFLAMABLE, CORROSIVO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3234,3181,"SALES METALICAS DE COMPUESTOS ORGANICOS, INFLAMABLES, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3235,3182,"HIDRUROS METALICOS INFLAMABLES, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3236,3183,"LMQUIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3237,3184,"LMQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TSXICO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3238,3185,"LMQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3239,3186,"LMQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3240,3187,"LMQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TSXICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3241,3188,"LMQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3242,3189,"POLVO METALICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3243,3190,"SSLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3244,3191,"SSLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TSXICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3245,3192,"SSLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3246,3194,LMQUIDO PIROFSRICO INORGANICO N.E.P.,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3247,3200,"SSLIDO PIROFSRICO INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3248,3205,"ALCOHOLATOS DE METALES ALCALINOTIRREOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3249,3206,"ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTAN CALENTAMIENTO ESPONTANEO, CORROSIVOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3250,3208,"SUSTANCIA METALICA QUE REACCIONA CON EL AGUA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3251,3209,"SUSTANCIA METALICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3252,3210,"CLORATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3253,3211,"PERCLORATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3254,3212,"HIPOCLORITOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3255,3213,"BROMATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3256,3214,"PERMANGANATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3257,3215,"PERSULFATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3258,3216,"PERSULFATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3259,3218,"NITRATOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3260,3219,"NITRITOS INORGANICOS EN SOLUCISN ACUOSA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3261,3220,PENTAFLUOROETANO (GAS REFRIGERANTE R125),MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3262,3221,"LMQUIDO DE REACCISN ESPONTANEA, TIPO B",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3263,3222,"SSLIDO DE REACCISN ESPONTANEA, TIPO B",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3264,3223,"LMQUIDO DE REACCISN ESPONTANEA, TIPO C",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3265,3224,"SSLIDO DE REACCISN ESPONTANEA, TIPO C",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3266,3225,"LMQUIDO DE REACCISN ESPONTANEA, TIPO D",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3267,3226,"SSLIDO DE REACCISN ESPONTANEA, TIPO D",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3268,3227,"LMQUIDO DE REACCISN ESPONTANEA, TIPO E",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3269,3228,"SSLIDO DE REACCISN ESPONTANEA, TIPO E",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3270,3229,"LMQUIDO DE REACCISN ESPONTANEA, TIPO F",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3271,3230,"SSLIDO DE REACCISN ESPONTANEA, TIPO F",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3272,3231,"LMQUIDO DE REACCISN ESPONTANEA, TIPO B, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3273,3232,"SSLIDO DE REACCISN ESPONTANEA, TIPO B, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3274,3233,"LMQUIDO DE REACCISN ESPONTANEA, TIPO C, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3275,3234,"SSLIDO DE REACCISN ESPONTANEA, TIPO C, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3276,3235,"LMQUIDO DE REACCISN ESPONTANEA, TIPO D, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3277,3236,"SSLIDO DE REACCISN ESPONTANEA, TIPO D, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3278,3237,"LMQUIDO DE REACCISN ESPONTANEA, TIPO E, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3279,3238,"SSLIDO DE REACCISN ESPONTANEA, TIPO E, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3280,3239,"LMQUIDO DE REACCISN ESPONTANEA, TIPO F, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3281,3240,"SSLIDO DE REACCISN ESPONTANEA, TIPO F, CON TEMPERATURA REGULADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3282,3241,"2-BROMO-2-NITROPROPANO-1,3-DIOL",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3283,3242,AZODICARBONAMIDA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3284,3243,"SSLIDOS QUE CONTIENEN LMQUIDO TSXICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3285,3244,"SSLIDOS QUE CONTIENEN LMQUIDO CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3286,3245,MICROORGANISMOS MODIFICADOS GENITICAMENTE U ORGANISMOS MODIFICADOS GENITICAMENTE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3287,3246,CLORURO DE METANOSULFONILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3288,3247,PEROXOBORATO DE SODIO ANHIDRO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3289,3248,"MEDICAMENTO LMQUIDO, INFLAMABLE, TSXICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3290,3249,"MEDICAMENTO SSLIDO, TSXICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3291,3250,ACIDO CLOROACITICO FUNDIDO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3292,3251,MONONITRATO-5-DE ISOSORBIDA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3293,3252,DIFLUOROMETANO (GAS REFRIGERANTE R32),MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3294,3253,TRIOXOSILICATO DE DISODIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3295,3254,TRIBUTILFOSFANO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3296,3255,HIPOCLORITO DE TERC-BUTILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3297,3256,"LMQUIDO A TEMPERATURA ELEVADA, INFLAMABLE, N.E.P., DE PUNTO DE INFLAMACISN SUPERIOR A 60 0C, A UNA TEMPERATURA IGUAL O SUPERIOR AL PUNTO DE INFLAMACISN",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3298,3257,"LMQUIDO A TEMPERATURA ELEVADA, N.E.P., A UNA TEMPERATURA IGUAL O SUPERIOR A 1000C E INFERIOR A SU PUNTO DE INFLAMACISN (INCLUIDOS LOS METALES FUNDIDOS, LAS SALES FUNDIDAS, ETC.)",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3299,3258,"SSLIDO A TEMPERATURA ELEVADA, N.E.P., A UNA TEMPERATURA IGUAL O SUPERIOR A 240 0C",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3300,3259,"AMINAS SSLIDAS, CORROSIVAS, N.E.P., O POLIAMINAS SSLIDAS, CORROSIVAS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3301,3260,"SSLIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3302,3261,"SSLIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3303,3262,"SSLIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3304,3263,"SSLIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3305,3264,"LMQUIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3306,3265,"LMQUIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3307,3266,"LMQUIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3308,3267,"LMQUIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3309,3268,INFLADORES DE BOLSAS NEUMATICAS O MSDULOS DE BOLSAS NEUMATICAS O PRETENSORES DE CINTURONES DE SEGURIDAD.,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3310,3269,BOLSA DE RESINA POLIESTIRICA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3311,8421,"FILTROS DE MEMBRANAS NITROCELULSSICAS, CON UN MAXIMO DEL 12,6% DE NITRSGENO, POR MASA SECA",MERCANCIAS VARIAS,2010-05-25,NORMAL,ADMINISTRADOR
3312,3271,"ITERES, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3313,3272,"ISTERES, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3314,3273,"NITRILOS INFLAMABLES, TSXICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3315,3274,"ALCOHOLATOS EN SOLUCISN, N.E.P. EN ALCOHOL",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3316,3275,"NITRILOS TSXICOS, INFLAMABLES, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3317,3276,"NITRILOS TSXICOS LMQUIDOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3318,3277,"CLOROFORMIATOS TSXICOS, CORROSIVOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3319,3278,"COMPUESTO ORGANOFOSFORADO TSXICO LMQUIDO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3320,3279,"COMPUESTO ORGANOFOSFORADO TSXICO, INFLAMABLE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3321,3280,"COMPUESTO ORGANOARSENICAL, LMQUIDO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3322,3281,"CARBONILOS METALICOS LMQUIDOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3323,3282,"COMPUESTO ORGANOMETALICO TSXICO, LMQUIDO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3324,3283,"COMPUESTO DE SELENIO, SSLIDO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3325,3284,"COMPUESTO DE TELURIO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3326,3285,"COMPUESTO DE VANADIO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3327,3286,"LMQUIDO INFLAMABLE, TSXICO, CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3328,3287,"LMQUIDO TSXICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3329,3288,"SSLIDO TSXICO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3330,3289,"LMQUIDO TSXICO, CORROSIVO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3331,3290,"SSLIDO TSXICO, CORROSIVO, INORGANICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3332,3291,"DESECHOS CLMNICOS, N.E.P. O DESECHOS (BIO)MIDICOS, N.E.P. O DESECHOS MIDICOS REGULADOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3333,3292,BATERMAS QUE CONTIENEN SODIO O ELEMENTOS DE BATERMA QUE CONTIENEN SODIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3334,3293,"HIDRAZINA EN SOLUCISN ACUOSA CON UN MAXIMO DEL 37%, EN MASA, DE HIDRAZINA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3335,3294,"CIANURO DE HIDRSGENO EN SOLUCISN ALCOHSLICA, CON UN MAXIMO DEL 45% DE CIANURO DE HIDRSGENO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3336,3295,"HIDROCARBUROS LMQUIDOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3337,3296,HEPTAFLUOROPROPANO (GAS REFRIGERANTE R 227),MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3338,3297,"MEZCLA DE SXIDO DE ETILENO Y CLOROTETRAFLUOROETANO CON UN MAXIMO DEL 8,8% DE SXIDO DE ETILENO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3339,3298,"MEZCLA DE SXIDO DE ETILENO Y PENTAFLUOROETANO CON UN MAXIMO DEL 7,9% DE SXIDO DE ETILENO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3340,3299,"MEZCLA DE SXIDO DE ETILENO Y TETRAFLUOROETANO CON UN MAXIMO DEL 5,6% DE SXIDO DE ETILENO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3341,3300,"MEZCLA DE SXIDO DE ETILENO Y DISXIDO DE CARBONO, CON UN MAXIMO DEL 87% DE SXIDO DE ETILENO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3342,3301,"LMQUIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3343,3302,ACRILATO 2-DIMETILAMINOETMLICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3344,3303,"GAS COMPRIMIDO, TSXICO, OXIDANTE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3345,3304,"GAS COMPRIMIDO, TSXICO, CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3346,3305,"GAS COMPRIMIDO, TSXICO, INFLAMABLE, CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3347,3306,"GAS COMPRIMIDO, TSXICO, OXIDANTE, CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3348,3307,"GAS LICUADO, TSXICO, OXIDANTE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3349,3308,"GAS LICUADO, TSXICO, CORROSIVO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3350,3309,"GAS LICUADO, TSXICO, INFLAMABLE, CORROSIVO, N.E.P",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3351,3310,"GAS LICUADO, TSXICO, OXIDANTE, CORROSIVO, N.E.P",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3352,3311,"GAS, LMQUIDO REFRIGERADO, OXIDANTE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3353,3312,"GAS, LMQUIDO REFRIGERADO, INFLAMABLE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3354,3313,PIGMENTOS ORGANICOS QUE EXPERIMENTAN UN CALENTAMIENTO ESPONTANEO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3355,3314,"COMPUESTO PARA EL MOLDEADO DE PLASTICOS EN FORMA DE PASTA, HOJA O CUERDA ESTIRADA QUE DESPRENDE VAPORES INFLAMABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3356,3315,MUESTRA QUMMICA TSXICA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3357,3316,EQUIPO QUMMICO O BOTIQUMN DE URGENCIA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3358,3317,"2-AMINO-4,6-DINITROFENOL, HUMIDIFICADO CON UNA PROPORCISN DE AGUA, EN MASA, NO INFERIOR AL 20%",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3359,3318,"SOLUCISN ACUOSA DE AMONIACO, CON UNA DENSIDAD RELATIVA MENOR DE 0,880 A 150C, CON MAS DEL 50% DE AMONMACO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3360,3319,"MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, SSLIDA, N.E.P. CON MAS DEL 2% PERO NO MAS DEL 10%, EN MASA, DE NITROGLICERINA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3361,3320,"BOROHIDRURO SSDICO Y SOLUCISN DE HIDRSXIDO SSDICO CON NO MAS DE 12% DE BOROHIDRURO SSDICO Y NO MAS DE 40%, EN MASA, DE HIDRSXIDO SSDICO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3362,3321,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECMFICA (BAE-II), NO FISIONABLES O FISIONABLES EXCEPTUADOS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3363,3322,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECMFICA (BAE-III), NO FISIONABLES O FISIONABLES EXCEPTUADOS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3364,3323,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO C, NO FISIONABLES O FISIONABLES EXCEPTUADOS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3365,3324,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECMFICA (BAE-II), FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3366,3325,"MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECMFICA (BAE-III), FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3367,3326,"MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I U OCS-II), FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3368,3327,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, FISIONABLES, NO EN FORMA ESPECIAL",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3369,3328,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(U), FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3370,3329,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(M), FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3371,3330,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO C, FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3372,3331,"MATERIALES RADIACTIVOS, TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3373,3332,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, NO FISIONABLES O FISIONABLES EXCEPTUADOS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3374,3333,"MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, EN FORMA ESPECIAL, FISIONABLES",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
3375,3334,"LMQUIDO REGULADO PARA AVIACISN, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
